# Index,Gear Ratio 1,Gear Ratio 2,Gear Ratio 3,Gear Ratio 4,Gear Ratio 5,Gear Ratio 6,Gear Ratio 7,Gear Ratio 8,Percentage 1,Percentage 2,Percentage 3,Percentage 4,Percentage 5,Percentage 6,Percentage 7,Percentage 8,Initial Gear Ratio
190.00,1.28,1.14,0.44,0.15,0.38,1.50,0.08,0.06,0.00,1.46,2.02,2.38,3.39,3.93,5.41,5.56,0.43
191.00,0.93,1.14,0.42,0.15,0.37,1.49,0.07,0.07,0.01,1.50,1.92,2.46,3.45,3.94,5.48,5.60,0.63
192.00,1.06,1.24,0.43,0.15,0.38,1.47,0.08,0.06,0.00,1.42,2.02,2.38,3.40,3.93,5.40,5.59,0.75
193.00,1.21,1.15,0.42,0.18,0.37,1.47,0.07,0.07,0.00,1.47,1.93,2.37,3.44,3.94,5.40,5.53,0.32
194.00,1.21,1.13,0.43,0.24,0.40,1.49,0.08,0.06,0.00,1.56,2.00,2.43,3.35,3.94,5.40,5.62,1.05
195.00,1.15,1.23,0.36,0.14,0.34,1.48,0.08,0.08,0.00,1.46,1.85,2.40,3.40,3.93,5.43,5.61,0.65
196.00,1.15,1.25,0.48,0.20,0.34,1.46,0.08,0.08,0.00,1.45,1.78,2.40,3.40,3.94,5.42,5.58,0.67
197.00,1.20,1.13,0.42,0.17,0.35,1.47,0.07,0.08,0.00,1.41,1.84,2.40,3.40,3.94,5.21,5.60,0.68
198.00,1.05,1.15,0.43,0.15,0.38,1.50,0.07,0.06,0.00,1.52,2.01,2.43,3.39,3.94,5.41,5.57,0.94
199.00,1.16,1.08,0.36,0.15,0.34,1.50,0.08,0.08,0.00,1.45,1.85,2.40,3.40,3.93,5.43,5.61,0.67
