# Index,Gear Ratio 1,Gear Ratio 2,Gear Ratio 3,Gear Ratio 4,Gear Ratio 5,Gear Ratio 6,Gear Ratio 7,Gear Ratio 8,Percentage 1,Percentage 2,Percentage 3,Percentage 4,Percentage 5,Percentage 6,Percentage 7,Percentage 8,Initial Gear Ratio
190.00,0.13,0.53,0.24,0.10,0.50,1.44,1.26,0.33,0.78,1.57,2.35,3.01,3.61,4.01,5.25,5.98,1.92
191.00,0.14,0.58,0.23,0.13,0.68,1.43,1.27,0.22,0.76,1.42,2.35,3.06,3.77,4.13,5.25,6.27,0.58
192.00,0.14,0.58,0.32,0.12,0.67,1.43,1.10,0.35,0.77,1.34,2.35,3.04,3.77,4.07,5.24,6.27,0.47
193.00,0.13,0.53,0.24,0.10,0.49,1.44,1.29,0.35,0.76,1.57,2.35,3.01,3.61,4.01,5.25,6.24,0.61
194.00,0.13,0.69,0.23,0.12,0.67,1.31,1.29,0.15,0.76,1.56,2.35,3.04,3.73,4.10,5.28,6.25,1.42
195.00,0.13,0.63,0.24,0.12,0.69,1.43,1.15,0.17,0.76,1.31,2.35,2.96,3.79,4.02,5.31,6.27,1.34
196.00,0.13,0.55,0.23,0.12,0.50,1.47,1.28,0.20,0.77,1.55,2.31,2.95,3.63,3.93,5.31,6.26,0.53
197.00,0.13,0.56,0.26,0.10,0.54,1.43,1.29,0.33,0.63,1.55,2.27,3.06,3.59,4.01,5.30,6.22,0.52
198.00,0.13,0.52,0.36,0.10,0.51,1.41,1.38,0.20,0.76,1.57,2.32,2.94,3.53,3.93,5.37,6.21,0.49
199.00,0.13,0.51,0.26,0.13,0.44,1.50,1.09,0.15,0.78,1.56,2.35,2.96,3.54,3.93,5.23,6.26,0.51
