# Index,Gear Ratio 1,Gear Ratio 2,Gear Ratio 3,Gear Ratio 4,Gear Ratio 5,Gear Ratio 6,Gear Ratio 7,Gear Ratio 8,Percentage 1,Percentage 2,Percentage 3,Percentage 4,Percentage 5,Percentage 6,Percentage 7,Percentage 8,Initial Gear Ratio
190.00,1.41,0.96,0.07,0.19,1.19,1.33,0.86,0.30,0.73,0.84,1.66,2.54,3.59,4.19,5.12,5.56,1.08
191.00,1.39,1.43,0.07,0.19,1.20,1.34,1.21,0.47,0.73,0.84,1.60,2.49,3.32,4.20,5.14,5.54,0.94
192.00,0.16,1.50,0.28,0.12,0.51,1.44,0.93,0.29,0.30,1.27,2.16,2.39,3.92,4.20,5.12,5.62,0.95
193.00,0.27,1.41,0.43,0.17,0.54,1.50,1.17,0.58,0.75,1.32,1.82,2.39,3.91,4.18,5.19,5.50,1.85
194.00,0.18,1.47,0.42,0.15,0.49,1.44,0.94,0.29,0.74,1.31,1.62,2.36,3.92,4.18,5.23,5.57,0.97
195.00,0.17,1.45,0.07,0.12,1.02,1.42,0.88,0.33,0.78,1.27,1.59,2.36,3.92,4.00,5.13,5.63,1.06
196.00,1.30,0.42,0.07,0.28,1.39,1.45,0.85,0.57,0.63,1.15,1.64,2.54,3.33,4.41,5.21,5.62,1.14
197.00,0.27,1.42,0.43,0.18,0.52,1.30,1.27,0.55,0.70,1.37,1.84,2.37,3.92,4.20,5.26,5.61,0.94
198.00,1.45,0.74,0.07,0.15,1.22,1.42,0.86,0.27,0.73,0.91,1.63,2.36,3.90,4.18,5.12,6.10,0.97
199.00,1.36,0.40,0.07,0.28,1.31,1.49,0.84,0.47,0.70,1.17,1.67,2.58,3.33,4.35,5.20,6.18,1.14
