# Index,Gear Ratio 1,Gear Ratio 2,Gear Ratio 3,Gear Ratio 4,Gear Ratio 5,Gear Ratio 6,Gear Ratio 7,Gear Ratio 8,Percentage 1,Percentage 2,Percentage 3,Percentage 4,Percentage 5,Percentage 6,Percentage 7,Percentage 8,Initial Gear Ratio
190.00,0.17,1.50,0.42,0.17,0.53,1.42,1.42,0.38,0.61,1.31,1.59,2.38,3.77,4.09,5.13,5.55,1.34
191.00,1.46,1.12,0.10,0.23,1.42,1.27,0.37,0.12,0.75,0.84,1.67,2.38,3.32,4.08,5.11,6.25,1.40
192.00,1.44,1.49,0.15,0.11,0.53,1.40,0.71,0.14,0.58,1.25,1.60,2.47,3.91,4.11,5.02,5.56,1.04
193.00,0.16,1.46,0.17,0.16,0.63,1.41,1.14,0.21,0.62,1.32,2.24,2.37,3.81,4.12,5.09,5.66,1.21
194.00,1.14,0.12,0.08,0.26,1.34,1.32,0.68,0.27,0.61,1.14,2.19,2.67,3.85,4.43,5.07,6.26,1.24
195.00,0.25,1.49,0.10,0.13,0.54,1.40,0.49,0.11,0.57,1.16,1.67,2.38,3.92,4.14,5.38,6.20,0.98
196.00,0.15,1.49,0.15,0.11,0.53,1.40,0.71,0.14,0.58,1.25,1.60,2.38,3.91,4.11,5.02,5.56,1.04
197.00,0.18,1.50,0.18,0.17,0.54,1.40,0.82,0.28,0.66,1.37,2.23,2.61,3.85,4.16,5.11,5.55,1.10
198.00,1.26,0.47,0.08,0.16,1.42,1.41,0.35,0.27,0.36,0.86,1.65,2.51,3.34,4.31,5.16,6.05,1.08
199.00,1.27,0.17,0.08,0.23,1.29,1.47,0.35,0.25,0.29,0.85,1.61,2.42,3.16,4.55,5.14,6.04,1.19
