# Index,Gear Ratio 1,Gear Ratio 2,Gear Ratio 3,Gear Ratio 4,Gear Ratio 5,Gear Ratio 6,Gear Ratio 7,Gear Ratio 8,Percentage 1,Percentage 2,Percentage 3,Percentage 4,Percentage 5,Percentage 6,Percentage 7,Percentage 8,Initial Gear Ratio
190.00,0.12,0.12,0.13,0.65,1.49,1.49,0.95,0.14,0.21,1.56,2.31,2.87,3.14,4.70,4.80,5.77,1.37
191.00,0.12,0.13,0.13,0.42,1.50,1.50,0.84,0.12,0.03,1.57,2.32,2.86,3.14,4.71,4.82,5.77,1.05
192.00,0.12,0.12,0.13,0.43,1.50,1.49,0.83,0.14,0.27,1.56,2.19,2.87,3.14,4.70,4.82,5.80,0.80
193.00,0.12,0.12,0.13,0.43,1.50,1.50,1.05,0.12,0.02,1.56,2.31,2.73,3.14,4.71,4.77,5.89,1.38
194.00,0.12,0.12,0.13,0.48,1.50,1.49,0.85,0.14,0.07,1.52,2.17,2.87,3.14,4.71,4.82,5.80,1.05
195.00,0.13,0.12,0.13,0.42,1.50,1.49,1.06,0.12,0.28,1.46,2.19,2.71,3.14,4.69,4.75,5.74,1.16
196.00,0.12,0.12,0.13,0.42,1.50,1.50,0.86,0.14,0.30,1.46,2.17,2.87,3.14,4.70,4.81,5.80,1.14
197.00,0.12,0.12,0.13,0.43,1.50,1.49,1.03,0.14,0.01,1.51,2.30,2.87,3.14,4.70,4.76,5.75,1.36
198.00,0.14,0.12,0.13,0.42,1.50,1.49,1.04,0.12,0.33,1.45,2.27,2.72,3.14,4.70,4.76,5.74,1.28
199.00,0.16,0.12,0.13,0.50,1.49,1.49,0.82,0.14,0.26,1.45,2.22,2.87,3.14,4.70,4.82,5.77,1.23
