# Index,Gear Ratio 1,Gear Ratio 2,Gear Ratio 3,Gear Ratio 4,Gear Ratio 5,Gear Ratio 6,Gear Ratio 7,Gear Ratio 8,Percentage 1,Percentage 2,Percentage 3,Percentage 4,Percentage 5,Percentage 6,Percentage 7,Percentage 8,Initial Gear Ratio
190.00,1.02,0.07,0.15,1.44,1.43,0.89,1.39,1.50,0.22,1.33,1.91,2.87,3.86,4.32,4.72,6.28,0.90
191.00,1.05,0.10,0.14,1.46,0.23,1.46,1.21,1.50,0.15,1.32,1.91,2.80,3.87,4.35,4.73,6.28,0.80
192.00,1.05,0.10,0.16,1.34,0.40,1.47,1.16,1.50,0.16,1.18,2.09,2.80,3.91,4.59,4.72,6.28,0.92
193.00,1.02,0.06,0.18,1.43,1.44,0.74,1.50,1.50,0.22,1.33,1.91,2.87,3.91,4.31,4.71,6.28,0.81
194.00,1.17,0.13,0.15,1.45,0.21,1.43,1.45,1.50,0.07,1.31,1.96,2.80,3.87,4.62,4.74,6.27,0.92
195.00,1.05,0.12,0.15,1.36,0.17,1.48,1.21,1.50,0.09,1.28,1.92,2.80,3.89,4.58,4.71,6.24,0.91
196.00,1.05,0.13,0.18,1.44,0.26,1.47,1.19,1.50,0.15,1.14,2.08,2.86,3.87,4.60,4.72,6.28,0.68
197.00,1.11,0.08,0.19,1.44,1.05,0.74,1.47,1.50,0.14,1.26,1.95,2.82,3.91,4.36,4.77,6.27,0.92
198.00,1.03,0.11,0.16,1.47,0.22,1.48,1.40,1.46,0.16,1.48,1.90,2.87,3.90,4.63,4.72,6.28,0.93
199.00,1.04,0.06,0.16,1.46,0.25,1.45,1.22,1.50,0.23,1.28,1.91,2.79,3.90,4.67,4.71,6.28,0.81
