# Index,Gear Ratio 1,Gear Ratio 2,Gear Ratio 3,Gear Ratio 4,Gear Ratio 5,Gear Ratio 6,Gear Ratio 7,Gear Ratio 8,Percentage 1,Percentage 2,Percentage 3,Percentage 4,Percentage 5,Percentage 6,Percentage 7,Percentage 8,Initial Gear Ratio
190.00,0.24,1.18,0.27,0.10,1.24,1.46,0.96,0.53,0.11,0.91,1.98,2.39,3.26,4.71,4.94,5.92,0.85
191.00,0.31,1.42,0.23,0.07,1.28,1.50,0.96,0.49,0.21,0.90,2.21,2.52,3.25,4.57,4.95,5.91,0.72
192.00,1.06,1.25,0.22,0.07,1.25,1.50,1.01,0.51,0.12,0.86,1.99,2.36,3.15,4.70,4.95,5.87,0.57
193.00,1.19,1.23,0.24,0.06,1.31,1.50,0.98,0.55,0.20,0.89,2.03,2.36,3.15,4.69,4.96,5.92,1.12
194.00,0.47,1.20,0.23,0.07,1.31,1.46,1.02,0.92,0.24,0.88,2.04,2.43,3.23,4.69,4.95,5.88,0.82
195.00,1.05,1.16,0.25,0.06,1.31,1.50,1.00,0.55,0.40,0.92,2.03,2.36,3.14,4.71,4.94,5.92,0.93
196.00,0.35,1.32,0.25,0.06,1.25,1.45,0.99,0.52,0.11,0.95,2.19,2.54,3.25,4.54,4.96,5.82,1.11
197.00,0.37,1.48,0.20,0.10,1.16,1.46,1.03,1.04,0.39,0.95,2.09,2.46,3.32,4.60,4.83,5.92,0.75
198.00,0.33,1.21,0.23,0.09,1.16,1.50,1.03,0.55,0.10,0.88,2.04,2.39,3.15,4.69,4.95,5.89,0.52
199.00,0.24,1.29,0.20,0.10,1.28,1.49,0.96,0.57,0.08,0.91,2.08,2.54,3.25,4.54,4.75,5.89,0.85
