# Index,Gear Ratio 1,Gear Ratio 2,Gear Ratio 3,Gear Ratio 4,Gear Ratio 5,Gear Ratio 6,Gear Ratio 7,Gear Ratio 8,Percentage 1,Percentage 2,Percentage 3,Percentage 4,Percentage 5,Percentage 6,Percentage 7,Percentage 8,Initial Gear Ratio
190.00,1.42,1.48,0.74,0.65,1.48,1.48,0.11,0.07,0.01,1.57,1.91,3.03,3.49,4.27,5.05,5.61,0.41
191.00,1.30,1.47,0.74,0.66,1.48,1.49,0.67,0.06,0.01,1.54,1.94,3.03,3.50,4.52,5.03,5.53,1.18
192.00,1.42,1.48,0.73,0.58,1.46,1.41,0.14,0.06,0.00,1.57,1.96,2.99,3.68,4.33,4.96,5.53,0.40
193.00,1.44,1.46,0.76,0.66,1.43,1.50,0.64,0.05,0.02,1.56,2.01,3.03,3.51,4.40,5.00,5.57,0.38
194.00,1.30,1.47,0.75,0.58,1.45,1.46,0.20,0.06,0.02,1.44,2.04,3.02,3.61,4.52,5.00,5.57,1.44
195.00,1.43,1.49,0.76,0.62,1.47,1.50,0.11,0.07,0.00,1.56,1.91,3.03,3.52,4.65,4.93,5.57,0.44
196.00,1.43,1.49,0.76,0.62,1.47,1.50,0.11,0.07,0.00,1.56,1.91,3.03,3.56,4.65,4.98,5.50,0.50
197.00,1.28,1.47,0.74,0.69,1.49,1.42,0.62,0.05,0.00,1.57,2.03,3.01,3.51,4.68,5.06,5.53,1.40
198.00,1.42,1.48,0.76,0.63,1.49,1.41,0.14,0.06,0.06,1.54,1.95,2.96,3.51,4.47,5.06,5.54,1.17
199.00,1.30,1.48,0.75,0.65,1.49,1.43,0.14,0.06,0.01,1.56,1.96,3.03,3.52,4.46,5.08,5.53,0.47
