# Index,Gear Ratio 1,Gear Ratio 2,Gear Ratio 3,Gear Ratio 4,Gear Ratio 5,Gear Ratio 6,Gear Ratio 7,Gear Ratio 8,Percentage 1,Percentage 2,Percentage 3,Percentage 4,Percentage 5,Percentage 6,Percentage 7,Percentage 8,Initial Gear Ratio
190.00,1.49,0.17,0.29,0.15,0.32,1.49,1.34,0.67,0.76,0.90,1.68,2.85,3.22,3.93,5.38,5.90,1.30
191.00,1.39,1.22,0.21,0.15,0.32,1.49,1.43,0.30,0.75,0.82,1.74,2.87,3.15,3.93,5.39,5.91,1.20
192.00,1.36,1.24,0.31,0.09,0.30,1.50,0.92,0.67,0.78,0.82,1.71,2.85,3.15,3.93,5.45,5.64,1.20
193.00,1.49,0.96,0.21,0.15,0.35,1.50,0.90,0.34,0.71,0.90,1.75,2.82,3.19,3.93,5.41,5.85,0.71
194.00,1.49,0.17,0.24,0.12,0.40,1.49,1.25,0.51,0.76,0.84,1.71,2.58,3.20,3.93,5.30,5.94,1.30
195.00,1.48,1.28,0.34,0.09,0.30,1.50,0.88,0.39,0.75,0.87,1.74,2.85,3.14,3.93,5.31,5.63,1.26
196.00,1.49,0.22,0.21,0.15,0.34,1.50,0.90,0.35,0.68,0.86,1.80,2.85,3.15,3.93,5.37,5.69,1.30
197.00,1.49,1.23,0.25,0.11,0.30,1.50,0.94,0.40,0.75,0.83,1.68,2.71,3.17,3.93,5.41,5.90,1.26
198.00,1.37,0.18,0.29,0.15,0.27,1.47,1.40,0.56,0.74,0.83,1.58,2.76,3.19,3.93,5.30,5.87,0.45
199.00,1.49,0.19,0.20,0.14,0.31,1.49,1.44,0.71,0.71,0.90,1.77,2.78,3.17,3.93,5.39,5.63,1.25
