# Index,Gear Ratio 1,Gear Ratio 2,Gear Ratio 3,Gear Ratio 4,Gear Ratio 5,Gear Ratio 6,Gear Ratio 7,Gear Ratio 8,Percentage 1,Percentage 2,Percentage 3,Percentage 4,Percentage 5,Percentage 6,Percentage 7,Percentage 8,Initial Gear Ratio
190.00,0.12,0.15,0.13,1.02,1.47,1.50,0.40,0.94,0.46,0.89,2.30,3.09,3.15,4.67,5.49,6.00,0.25
191.00,0.12,0.12,0.15,1.05,1.42,1.42,0.30,0.24,0.47,0.90,2.25,3.05,3.15,4.49,5.49,6.10,0.26
192.00,1.42,0.13,0.13,0.12,0.25,1.35,1.14,0.19,0.74,0.81,2.30,3.11,3.18,3.94,5.48,5.99,1.15
193.00,1.41,0.22,0.09,0.83,1.41,1.24,0.50,0.51,0.19,0.99,2.28,3.06,3.15,4.71,5.48,5.85,1.38
194.00,1.37,0.12,0.13,0.12,0.25,1.47,0.27,0.30,0.77,0.90,2.02,2.92,3.22,3.93,5.49,6.16,1.40
195.00,1.42,0.12,0.13,0.12,0.25,1.45,1.30,1.22,0.75,0.92,2.35,3.07,3.18,3.96,5.48,5.90,1.35
196.00,1.43,0.12,0.15,0.13,0.22,1.34,1.33,0.22,0.78,0.79,2.33,2.92,3.25,4.53,5.45,6.09,1.33
197.00,1.41,0.12,0.13,0.12,0.24,1.47,1.33,0.29,0.76,0.83,2.03,2.77,3.25,3.95,5.49,6.06,1.37
198.00,1.41,0.10,0.13,0.12,0.20,1.49,1.29,1.44,0.77,0.97,2.33,3.07,3.25,3.95,5.49,6.17,1.60
199.00,1.36,0.27,0.09,0.84,1.45,1.47,0.64,1.03,0.34,0.89,2.29,3.13,3.21,4.70,5.49,5.83,0.63
